市区町村,地区名,lat,lon,位置精度,種類,時期,取引時期,面積m2,坪単価万円,m2単価円,総額円,地域,用途地域,建蔽率,容積率,最寄駅,駅距離,前面道路幅員m,土地形状,今後の利用目的
浜松市中央区,葵西,34.765339,137.714066,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,32.0,97000,16000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,4.0,ほぼ長方形,住宅
浜松市中央区,蜆塚,34.712185,137.71283,exact,宅地(土地),2025Q2,2025年第2四半期,115.0,56.0,170000,20000000,住宅地,１中住専,60.0,200.0,浜松,30分～60分,6.0,ほぼ長方形,住宅
浜松市中央区,西ケ崎町,34.77565,137.765549,exact,宅地(土地),2025Q2,2025年第2四半期,195.0,22.0,67000,13000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,2.8,長方形,その他
浜松市中央区,西ケ崎町,34.77565,137.765549,exact,宅地(土地),2025Q2,2025年第2四半期,500.0,9.3,28000,14000000,住宅地,調整区域,60.0,200.0,浜松,2H～,7.6,ほぼ正方形,住宅
浜松市中央区,西伊場町,34.700233,137.704849,exact,宅地(土地),2025Q2,2025年第2四半期,520.0,27.0,82000,43000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,6.0,長方形,住宅
浜松市中央区,西島町,34.669273,137.767029,exact,宅地(土地),2025Q2,2025年第2四半期,190.0,0.19,590,110000,宅地見込地,調整区域,60.0,200.0,浜松,1H～1H30,4.5,長方形,
浜松市中央区,豊町,34.775253,137.810959,exact,宅地(土地),2025Q2,2025年第2四半期,260.0,11.0,32000,8400000,住宅地,調整区域,60.0,200.0,浜松,2H～,5.3,ほぼ長方形,住宅
浜松市中央区,雄踏町宇布見,34.702011,137.630325,exact,宅地(土地),2025Q2,2025年第2四半期,190.0,25.0,74000,14000000,住宅地,２中住専,60.0,200.0,浜松,1H30～2H,4.0,長方形,住宅
浜松市中央区,高丘東,34.755383,137.706955,exact,宅地(土地),2025Q2,2025年第2四半期,210.0,31.0,93000,20000000,住宅地,工業,60.0,200.0,浜松,1H30～2H,6.0,長方形,住宅
浜松市中央区,高丘東,34.755383,137.706955,exact,宅地(土地),2025Q2,2025年第2四半期,220.0,40.0,120000,27000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,12.0,ほぼ長方形,住宅
浜松市中央区,高丘東,34.755383,137.706955,exact,宅地(土地),2025Q2,2025年第2四半期,470.0,22.0,68000,32000000,工業地,工業,60.0,200.0,浜松,1H30～2H,7.5,不整形,その他
浜松市中央区,高丘西,34.756447,137.702484,exact,宅地(土地),2025Q2,2025年第2四半期,430.0,30.0,92000,40000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,6.0,長方形,住宅
浜松市中央区,鴨江,34.702599,137.720932,exact,宅地(土地),2025Q2,2025年第2四半期,90.0,31.0,93000,8400000,住宅地,近隣商業,80.0,300.0,浜松,16,5.8,長方形,その他
浜松市中央区,鴨江,34.702599,137.720932,exact,宅地(土地),2025Q2,2025年第2四半期,155.0,36.0,110000,17000000,住宅地,１中住専,60.0,200.0,浜松,26,2.5,ほぼ長方形,住宅
浜松市中央区,鴨江,34.702599,137.720932,exact,宅地(土地),2025Q2,2025年第2四半期,80.0,12.0,38000,3000000,住宅地,近隣商業,80.0,300.0,浜松,24,2.5,ほぼ正方形,その他
浜松市中央区,鴨江,34.702599,137.720932,exact,宅地(土地),2025Q2,2025年第2四半期,1200.0,39.0,120000,140000000,住宅地,１中住専,60.0,200.0,浜松,20,2.8,ほぼ長方形,その他
浜松市中央区,鴨江,34.702599,137.720932,exact,宅地(土地),2025Q2,2025年第2四半期,220.0,39.0,120000,26000000,商業地,２中住専,60.0,200.0,浜松,20,16.0,ほぼ長方形,その他
浜松市中央区,龍禅寺町,34.696106,137.740295,exact,宅地(土地),2025Q2,2025年第2四半期,130.0,31.0,95000,12000000,住宅地,２種住居,60.0,200.0,浜松,19,6.0,長方形,住宅
浜松市天竜区,二俣町鹿島,34.852627,137.80632,exact,宅地(土地),2025Q2,2025年第2四半期,210.0,22.0,67000,14000000,住宅地,２種住居,60.0,200.0,西鹿島,4,5.3,長方形,住宅
浜松市天竜区,佐久間町大井,35.086178,137.865326,exact,宅地(土地),2025Q2,2025年第2四半期,180.0,0.76,2300,410000,住宅地,都計外,,,佐久間,1H～1H30,3.4,不整形,その他
浜松市天竜区,船明,34.890594,137.819458,exact,宅地(土地),2025Q2,2025年第2四半期,640.0,5.0,15000,9700000,住宅地,２中住専,60.0,150.0,天竜二俣,30分～60分,10.5,不整形,
浜松市天竜区,船明,34.890594,137.819458,exact,宅地(土地),2025Q2,2025年第2四半期,200.0,6.3,19000,3900000,住宅地,準工業,60.0,200.0,天竜二俣,30分～60分,8.0,ほぼ長方形,住宅
浜松市浜名区,三ヶ日町三ヶ日,34.80666,137.548767,exact,宅地(土地),2025Q2,2025年第2四半期,60.0,11.0,32000,2000000,商業地,近隣商業,80.0,200.0,三ケ日,1,9.2,袋地等,倉庫
浜松市浜名区,三ヶ日町駒場,34.800201,137.581482,exact,宅地(土地),2025Q2,2025年第2四半期,110.0,0.33,1000,110000,住宅地,調整区域,60.0,200.0,都筑,15,,ほぼ正方形,その他
浜松市浜名区,中瀬,34.828583,137.816498,exact,宅地(土地),2025Q2,2025年第2四半期,280.0,7.0,21000,5900000,住宅地,調整区域,60.0,200.0,遠州岩水寺,23,5.0,不整形,住宅
浜松市浜名区,中瀬,34.828583,137.816498,exact,宅地(土地),2025Q2,2025年第2四半期,160.0,26.0,77000,12000000,住宅地,１中住専,60.0,150.0,遠州小林,16,5.0,ほぼ正方形,住宅
浜松市浜名区,中瀬,34.828583,137.816498,exact,宅地(土地),2025Q2,2025年第2四半期,160.0,27.0,81000,13000000,住宅地,１中住専,60.0,150.0,遠州小林,16,5.0,正方形,
浜松市浜名区,中瀬,34.828583,137.816498,exact,宅地(土地),2025Q2,2025年第2四半期,210.0,5.4,16000,3500000,住宅地,調整区域,60.0,200.0,遠州芝本,29,4.0,袋地等,倉庫
浜松市浜名区,内野台,34.78355,137.749466,exact,宅地(土地),2025Q2,2025年第2四半期,210.0,23.0,71000,15000000,住宅地,１低住専,50.0,80.0,遠州小松,30分～60分,6.5,ほぼ長方形,住宅
浜松市浜名区,内野台,34.78355,137.749466,exact,宅地(土地),2025Q2,2025年第2四半期,170.0,25.0,76000,13000000,住宅地,１低住専,50.0,80.0,遠州小松,30分～60分,4.5,ほぼ長方形,
浜松市浜名区,善地,34.789577,137.807861,exact,宅地(土地),2025Q2,2025年第2四半期,280.0,11.0,35000,9800000,住宅地,調整区域,60.0,200.0,美薗中央公園,25,3.2,ほぼ長方形,
浜松市浜名区,寺島,34.781776,137.79364,exact,宅地(土地),2025Q2,2025年第2四半期,410.0,9.7,29000,12000000,住宅地,調整区域,60.0,200.0,遠州小松,14,16.0,ほぼ長方形,
浜松市浜名区,寺島,34.781776,137.79364,exact,宅地(土地),2025Q2,2025年第2四半期,320.0,17.0,50000,16000000,住宅地,調整区域,60.0,200.0,浜北,21,5.0,ほぼ長方形,住宅
浜松市浜名区,寺島,34.781776,137.79364,exact,宅地(土地),2025Q2,2025年第2四半期,290.0,18.0,55000,16000000,住宅地,調整区域,60.0,200.0,浜北,21,5.0,ほぼ長方形,住宅
浜松市浜名区,小松,34.788467,137.772018,exact,宅地(土地),2025Q2,2025年第2四半期,210.0,22.0,67000,14000000,住宅地,調整区域,60.0,200.0,遠州小松,16,4.0,不整形,
浜松市浜名区,小林,34.804749,137.78569,exact,宅地(土地),2025Q2,2025年第2四半期,125.0,18.0,55000,7000000,住宅地,１種住居,60.0,200.0,遠州小林,5,6.0,長方形,住宅
浜松市浜名区,引佐町狩宿,34.863583,137.607758,exact,宅地(土地),2025Q2,2025年第2四半期,300.0,0.26,800,240000,宅地見込地,都計外,,,気賀,2H～,2.5,不整形,
浜松市浜名区,引佐町金指,34.823235,137.680649,exact,宅地(土地),2025Q2,2025年第2四半期,280.0,12.0,36000,10000000,住宅地,１低住専,50.0,80.0,金指,10,4.2,長方形,住宅
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q2,2025年第2四半期,240.0,18.0,53000,13000000,住宅地,調整区域,60.0,200.0,西鹿島,21,4.0,ほぼ台形,住宅
浜松市浜名区,本沢合,34.81216,137.799057,exact,宅地(土地),2025Q2,2025年第2四半期,195.0,22.0,66000,13000000,住宅地,１種住居,60.0,200.0,遠州小林,2,4.2,不整形,
浜松市浜名区,東美薗,34.796207,137.803513,exact,宅地(土地),2025Q2,2025年第2四半期,330.0,8.9,27000,8800000,住宅地,調整区域,60.0,200.0,遠州小林,19,5.0,ほぼ長方形,住宅
浜松市浜名区,横須賀,34.788834,137.787369,exact,宅地(土地),2025Q2,2025年第2四半期,710.0,21.0,63000,45000000,住宅地,１種住居,60.0,200.0,浜北,10,5.0,ほぼ整形,住宅
浜松市浜名区,永島,34.807632,137.815903,exact,宅地(土地),2025Q2,2025年第2四半期,350.0,9.1,27000,9500000,住宅地,調整区域,60.0,200.0,遠州小林,20,5.3,ほぼ長方形,
浜松市浜名区,細江町中川,34.806942,137.678391,exact,宅地(土地),2025Q2,2025年第2四半期,230.0,18.0,56000,13000000,住宅地,１中住専,60.0,100.0,金指,21,7.0,長方形,住宅
浜松市浜名区,細江町気賀,34.802845,137.632553,exact,宅地(土地),2025Q2,2025年第2四半期,470.0,6.2,19000,8900000,住宅地,調整区域,60.0,200.0,気賀,25,4.0,ほぼ長方形,
浜松市浜名区,細江町気賀,34.802845,137.632553,exact,宅地(土地),2025Q2,2025年第2四半期,110.0,14.0,42000,4600000,商業地,近隣商業,80.0,200.0,気賀,4,8.8,ほぼ整形,その他
浜松市浜名区,西美薗,34.80135,137.795883,exact,宅地(土地),2025Q2,2025年第2四半期,820.0,18.0,54000,44000000,住宅地,１低住専,40.0,60.0,美薗中央公園,13,4.0,袋地等,住宅
